833.0,3374.0
889.0,3371.0
883.0,3342.0
762.0,3400.0
838.0,3493.0
880.0,3527.0
832.0,3557.0
757.0,3455.0
877.0,3573.0
803.0,3510.0
798.0,3446.0
967.0,3569.0
1011.0,3645.0
930.0,3454.0
945.0,3385.0
999.0,3426.0
1053.0,3450.0
1104.0,3493.0
1142.0,3477.0
1146.0,3510.0
1172.0,3518.0
1151.0,3562.0
1137.0,3608.0
1042.0,3543.0
993.0,3502.0
1095.0,3677.0
1031.0,3695.0
1025.0,3713.0
844.0,3402.0
935.0,3331.0
968.0,3271.0
888.0,3275.0
902.0,3285.0
928.0,3288.0
980.0,3311.0
878.0,3039.0
879.0,3163.0
936.0,3017.0
799.0,2955.0
843.0,2963.0
824.0,2777.0
796.0,2826.0
792.0,2903.0
821.0,2827.0
827.0,2877.0
865.0,2922.0
877.0,2749.0
902.0,2694.0
917.0,2645.0
852.0,2683.0
845.0,2718.0
816.0,2727.0
1699.0,3541.0
1657.0,3572.0
1702.0,3511.0
1780.0,3523.0
1657.0,3308.0
1604.0,3293.0
1639.0,3349.0
1682.0,3269.0
1716.0,3305.0
1577.0,3376.0
1552.0,3348.0
1626.0,3429.0
1623.0,3399.0
1728.0,3352.0
1821.0,3302.0
1533.0,3411.0
1413.0,3450.0
1455.0,3411.0
1401.0,3379.0
1372.0,3441.0
1494.0,3353.0
1490.0,3297.0
1438.0,3327.0
1490.0,3227.0
1551.0,3247.0
1618.0,3230.0
1588.0,3169.0
1440.0,3269.0
1393.0,3309.0
1363.0,3310.0
1537.0,3130.0
1489.0,3171.0
1478.0,3100.0
1286.0,3487.0
1179.0,3185.0
1193.0,3285.0
1048.0,3322.0
1101.0,3315.0
1144.0,3351.0
1213.0,3335.0
1091.0,3387.0
1171.0,3406.0
1239.0,3470.0
1237.0,3546.0
1275.0,3362.0
1290.0,3401.0
1207.0,3398.0
1234.0,3364.0
1197.0,3449.0
1249.0,3421.0
1355.0,3513.0
1332.0,3503.0
1263.0,3572.0
1586.0,3686.0
1396.0,4093.0
1518.0,5079.0
1463.0,4928.0
348197.75,664099.5
104947.0,31649.6
65166.5,223518.0
358473.8,88685.4
1885.0,4685.0
1651.0,5031.0
1614.0,4892.0
1853.0,5115.0
1929.0,5064.0
1912.0,4970.0
1926.0,5111.0
1764.0,5102.0
1806.0,5128.0
1719.0,4719.0
2019.0,5072.0
15854.4,48064.4
26836.2,101105.4
160137.0,4879.5
684138.2,234635.0
940948.4,322488.6
2051763.6,747083.0
1042.0,2771.0
1056.0,2533.0
1154.0,2564.0
1141.0,2609.0
1132.0,2690.0
1208.0,2653.0
1207.0,2599.0
1182.0,2708.0
1160.0,2749.0
1127.0,2773.0
1192.0,2792.0
1232.0,2728.0
1254.0,2784.0
1264.0,2902.0
1211.0,2949.0
1181.0,2918.0
1215.0,2896.0
1192.0,2996.0
1186.0,3052.0
1252.0,2970.0
1170.0,2844.0
1130.0,2924.0
1088.0,2988.0
1249.0,2842.0
1352.0,2958.0
1298.0,2890.0
1367.0,2925.0
1303.0,2767.0
1270.0,2626.0
1990.0,2064.0
1558.0,3080.0
1471.0,2996.0
1490.0,3037.0
1603.0,3018.0
1927.0,3166.0
1881.0,3173.0
962.0,3781.0
880.0,3776.0
920.0,3855.0
735.0,3911.0
695.0,3906.0
667.0,3811.0
737.0,3822.0
772.0,3872.0
687.0,3744.0
827.0,3894.0
691.0,3668.0
790.0,3708.0
816.0,3766.0
843.0,3716.0
854.0,3827.0
767.0,3772.0
803.0,3852.0
908.0,3703.0
938.0,3638.0
956.0,3697.0
913.0,3634.0
817.0,3638.0
788.0,3566.0
863.0,3647.0
762.0,3527.0
780.0,3629.0
905.0,3986.0
852.0,3936.0
951.0,4073.0
928.0,4039.0
975.0,4103.0
917.0,4014.0
965.0,4051.0
880.0,3963.0
909.0,3916.0
986.0,4269.0
1017.0,4215.0
971.0,4189.0
1008.0,4245.0
992.0,4133.0
960.0,4134.0
1022.0,4145.0
1049.0,4095.0
990.0,4183.0
1021.0,4182.0
984.0,4010.0
1009.0,4089.0
992.0,4043.0
1029.0,4047.0
1060.0,4146.0
1087.0,4090.0
1091.0,4032.0
1118.0,4044.0
1118.0,4085.0
1147.0,3995.0
1050.0,3987.0
1158.0,4020.0
1237.0,4000.0
1023.0,3992.0
989.0,3970.0
934.0,3961.0
967.0,3928.0
947.0,3997.0
986.0,3879.0
948.0,3875.0
1164.0,4045.0
1195.0,4045.0
1247.0,4023.0
1227.0,4043.0
1217.0,4021.0
1109.0,3951.0
1120.0,3967.0
1085.0,3984.0
1176.0,3977.0
1118.0,3998.0
1189.0,4005.0
1066.0,4035.0
955.0,4263.0
886.0,4023.0
936.0,4140.0
926.0,4081.0
946.0,4208.0
824.0,3985.0
1267.0,4063.0
1290.0,4067.0
1035.0,3939.0
1012.0,3915.0
1061.0,3955.0
1044.0,3906.0
1045.0,4294.0
1083.0,4301.0
1013.0,4288.0
975.0,4321.0
1038.0,4330.0
1064.0,4349.0
1332.0,4406.0
1372.0,4424.0
1347.0,4393.0
1151.0,4408.0
1146.0,4453.0
1181.0,4498.0
1188.0,4491.0
1204.0,4424.0
1184.0,4456.0
1126.0,4311.0
1061.0,4261.0
1228.0,4459.0
1265.0,4357.0
1189.0,4351.0
1307.0,4383.0
1096.0,4455.0
1044.0,4453.0
1064.0,4407.0
1110.0,4414.0
1177.0,4384.0
1133.0,4364.0
1092.0,4360.0
1271.0,4768.0
1283.0,4744.0
1224.0,4737.0
1251.0,4665.0
1125.0,4696.0
1173.0,4706.0
1330.0,4319.0
1376.0,4345.0
1376.0,4382.0
1415.0,4415.0
1424.0,4379.0
1457.0,4442.0
1525.0,4568.0
1511.0,4552.0
1516.0,4523.0
1509.0,4495.0
1503.0,4472.0
1384.0,4627.0
1322.0,4635.0
1358.0,4574.0
1402.0,4525.0
1434.0,4583.0
1445.0,4803.0
1387.0,4803.0
1539.0,4646.0
1532.0,4769.0
1467.0,4678.0
1406.0,4701.0
1453.0,4703.0
720.0,4772.0
706.0,4810.0
759.0,4779.0
782.0,4809.0
802.0,4790.0
652.0,5045.0
780.0,4956.0
796.0,4978.0
791.0,4993.0
880.0,4843.0
847.0,4845.0
840.0,4889.0
804.0,4961.0
808.0,4943.0
824.0,4925.0
738.0,5001.0
811.0,4894.0
822.0,4882.0
234.0,5354.0
139.0,5144.0
335.0,4962.0
272.0,4643.0
242.0,4880.0
444.0,4588.0
256.0,4359.0
249.0,4149.0
184.0,3951.0
350.0,4040.0
412.0,4387.0
279.0,3619.0
559.0,3989.0
543.0,3819.0
615.0,3858.0
442.0,4015.0
403.0,3843.0
462.0,3921.0
470.0,4747.0
494.0,4848.0
565.0,4794.0
565.0,4724.0
497.0,4957.0
522.0,5033.0
579.0,4896.0
651.0,4823.0
634.0,4903.0
656.0,4776.0
697.0,4722.0
719.0,4432.0
613.0,4731.0
655.0,4676.0
679.0,4549.0
570.0,4520.0
579.0,4629.0
593.0,4274.0
476.0,4234.0
643.0,4451.0
571.0,4371.0
654.0,3993.0
756.0,3994.0
717.0,4115.0
771.0,4146.0
674.0,4247.0
636.0,4153.0
798.0,4308.0
891.0,4254.0
575.0,4129.0
885.0,4357.0
908.0,4178.0
864.0,4070.0
708.0,4637.0
759.0,4607.0
789.0,4649.0
828.0,4656.0
865.0,4678.0
856.0,4632.0
895.0,4642.0
917.0,4679.0
944.0,4612.0
970.0,4647.0
1011.0,4693.0
1009.0,4592.0
1052.0,4530.0
1007.0,4505.0
978.0,4452.0
988.0,4370.0
900.0,4461.0
940.0,4430.0
865.0,4453.0
883.0,4558.0
942.0,4550.0
847.0,4584.0
816.0,4572.0
763.0,4561.0
813.0,4505.0
800.0,4450.0
740.0,4342.0
1648.0,1986.0
1499.0,2093.0
1445.0,2119.0
1433.0,2030.0
1338.0,2052.0
1410.0,1951.0
1497.0,1952.0
1374.0,1849.0
1554.0,2054.0
1554.0,2003.0
1521.0,2144.0
1396.0,2176.0
1312.0,2231.0
1262.0,2199.0
1355.0,2140.0
1256.0,2099.0
1293.0,2134.0
1221.0,2040.0
1183.0,1985.0
1196.0,1875.0
1521.0,1888.0
1959.0,1742.0
1856.0,1798.0
1860.0,1748.0
1699.0,1757.0
1794.0,1732.0
1779.0,1838.0
1707.0,1854.0
1625.0,1921.0
1627.0,1784.0
1567.0,1773.0
1607.0,1853.0
1717.0,1929.0
1062.0,1875.0
1104.0,1948.0
1091.0,1821.0
1203.0,1570.0
1217.0,1627.0
1012.0,1766.0
1019.0,1693.0
1038.0,1786.0
1105.0,1696.0
1052.0,1720.0
1076.0,1659.0
1116.0,1602.0
1159.0,1654.0
1087.0,1632.0
1021.0,1644.0
1566.0,1718.0
1726.0,1703.0
1903.0,1696.0
1432.0,1728.0
1394.0,1674.0
1430.0,1667.0
1287.0,1554.0
1299.0,1643.0
1275.0,1595.0
1352.0,1623.0
1435.0,1822.0
1394.0,1767.0
1497.0,1792.0
1503.0,1755.0
430.0,1691.0
409.0,1712.0
391.0,1735.0
458.0,1683.0
472.0,1675.0
435.0,1641.0
482.0,1648.0
502.0,1631.0
452.0,1597.0
424.0,1672.0
488.0,1601.0
482.0,1567.0
521.0,1604.0
553.0,1593.0
544.0,1560.0
585.0,1561.0
587.0,1596.0
623.0,1557.0
608.0,1533.0
641.0,1515.0
636.0,1489.0
729.0,1536.0
685.0,1510.0
528.0,1543.0
582.0,1508.0
671.0,1429.0
633.0,1403.0
586.0,1438.0
632.0,1451.0
547.0,1492.0
557.0,1444.0
497.0,1514.0
502.0,1461.0
489.0,1407.0
524.0,1423.0
614.0,1371.0
435.0,1485.0
380.0,1389.0
424.0,1410.0
673.0,1366.0
527.0,1367.0
569.0,1348.0
471.0,1349.0
588.0,1282.0
479.0,1253.0
535.0,1278.0
524.0,1202.0
373.0,1233.0
427.0,1250.0
414.0,1331.0
361.0,1117.0
429.0,1156.0
611.0,1191.0
681.0,1312.0
667.0,1285.0
634.0,1259.0
417.0,908.0
365.0,940.0
440.0,1055.0
355.0,891.0
273.0,926.0
227.0,795.0
108.0,414.0
124.0,687.0
405.0,1818.0
301.0,861.0
370.0,1789.0
379.0,1761.0
333.0,1931.0
197.0,1861.0
304.0,1794.0
347.0,1736.0
389.0,1647.0
377.0,1674.0
435.0,1537.0
373.0,1593.0
346.0,1470.0
418.0,1577.0
400.0,1602.0
233.0,1565.0
319.0,1512.0
180.0,1338.0
352.0,1287.0
292.0,1280.0
293.0,1168.0
226.0,1139.0
260.0,1038.0
176.0,999.0
725.0,1217.0
752.0,1150.0
693.0,1142.0
669.0,1193.0
763.0,1262.0
692.0,1073.0
603.0,1140.0
628.0,1093.0
580.0,1098.0
620.0,1041.0
587.0,937.0
581.0,953.0
497.0,894.0
718.0,1034.0
838.0,1181.0
782.0,1138.0
858.0,1221.0
868.0,1198.0
807.0,1238.0
833.0,1232.0
793.0,1198.0
863.0,1252.0
870.0,1280.0
894.0,1241.0
904.0,1307.0
904.0,1276.0
884.0,1316.0
839.0,1279.0
913.0,1357.0
845.0,1414.0
863.0,1426.0
879.0,1379.0
945.0,1398.0
908.0,1406.0
939.0,1454.0
971.0,1479.0
1019.0,1492.0
1042.0,1557.0
816.0,1540.0
842.0,1609.0
872.0,1672.0
873.0,1706.0
866.0,1706.0
784.0,1616.0
901.0,1826.0
956.0,1854.0
1806.0,3241.0
